127.0.0.1 - - [09/Sep/2020:15:53:42 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/css/owl.carousel.min.css HTTP/1.1" 200 2936
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/css/owl.theme.default.min.css HTTP/1.1" 200 965
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/css/jquery.fancybox.min.css HTTP/1.1" 200 12795
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/css/bootstrap-datepicker.css HTTP/1.1" 200 17144
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/fonts/flaticon/font/flaticon.css HTTP/1.1" 200 1535
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/css/jquery.mb.YTPlayer.min.css HTTP/1.1" 200 9177
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/css/aos.css HTTP/1.1" 200 25983
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/css/style.css HTTP/1.1" 200 32529
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/jquery-3.3.1.min.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/vendor/chart.js/Chart.min.js HTTP/1.1" 200 172812
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/vendor/jquery/jquery.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 81084
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/sb-admin-2.min.js HTTP/1.1" 200 1266
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/jquery-migrate-3.0.1.min.js HTTP/1.1" 200 11421
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/jquery-ui.js HTTP/1.1" 200 45799
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/popper.min.js HTTP/1.1" 200 20336
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/bootstrap.min.js HTTP/1.1" 200 51039
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/owl.carousel.min.js HTTP/1.1" 200 42766
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/jquery.stellar.min.js HTTP/1.1" 200 12597
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/jquery.countdown.min.js HTTP/1.1" 200 5339
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/jquery.easing.1.3.js HTTP/1.1" 200 8111
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/bootstrap-datepicker.min.js HTTP/1.1" 200 34172
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/aos.js HTTP/1.1" 200 14244
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/jquery.fancybox.min.js HTTP/1.1" 200 68196
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/jquery.sticky.js HTTP/1.1" 200 10084
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/jquery.mb.YTPlayer.min.js HTTP/1.1" 200 62550
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/main.js HTTP/1.1" 200 7589
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/images/1Q%20Special+.png HTTP/1.1" 200 5348
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/images/hanacard_logo_down.png HTTP/1.1" 200 6535
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/images/logo.png HTTP/1.1" 200 2990
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/images/bg_1.jpg HTTP/1.1" 200 135479
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/fonts/icomoon/fonts/icomoon.ttf?10si43 HTTP/1.1" 200 307168
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/css/aos.css.map HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/css/bootstrap-datepicker.css.map HTTP/1.1" 404 881
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/css/bootstrap.min.css.map HTTP/1.1" 200 79306
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/vendor/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 315300
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/bootstrap.min.js.map HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:51 +0900] "GET /hanacard-spring-mvc/resources/js/popper.min.js.map HTTP/1.1" 404 869
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:52 +0900] "GET /hanacard-spring-mvc/resources/js/aos.js.map HTTP/1.1" 404 862
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:52 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:58:54 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13873
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:47 +0900] "GET /hanacard-spring-mvc/index.jsp HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:47 +0900] "GET /hanacard-spring-mvc/resources/images/course_2.jpg HTTP/1.1" 200 54783
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:47 +0900] "GET /hanacard-spring-mvc/resources/images/course_5.jpg HTTP/1.1" 200 53149
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:47 +0900] "GET /hanacard-spring-mvc/resources/images/course_6.jpg HTTP/1.1" 200 39016
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:47 +0900] "GET /hanacard-spring-mvc/resources/images/course_1.jpg HTTP/1.1" 200 46027
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:47 +0900] "GET /hanacard-spring-mvc/resources/images/course_4.jpg HTTP/1.1" 200 41165
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:47 +0900] "GET /hanacard-spring-mvc/resources/images/course_3.jpg HTTP/1.1" 200 61270
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:47 +0900] "GET /hanacard-spring-mvc/resources/fonts/flaticon/font/Flaticon.woff2 HTTP/1.1" 200 3368
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:48 +0900] "GET /hanacard-spring-mvc/resources/images/hero_1.jpg HTTP/1.1" 200 486859
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:50 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:50 +0900] "GET /hanacard-spring-mvc/resources/images/1Q%20Daily+.png HTTP/1.1" 200 8451
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:50 +0900] "GET /hanacard-spring-mvc/resources/images/1Q%20Shopping+.png HTTP/1.1" 200 9039
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:50 +0900] "GET /hanacard-spring-mvc/resources/images/undraw_posting_photo.svg HTTP/1.1" 200 37285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:50 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:50 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:15:59:52 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13873
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:00:22 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13893
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:00:23 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13893
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:00:38 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13927
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:00:39 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13927
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:01:43 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13927
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:01:51 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13927
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:01:51 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13927
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:02:18 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13927
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:02:31 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:02:31 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:02:31 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:02:32 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13927
127.0.0.1 - - [09/Sep/2020:16:09:29 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:29 +0900] "GET /hanacard-spring-mvc/WEB-INF/jsp/mypage/card.jsp HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:33 +0900] "GET /hanacard-spring-mvc/ HTTP/1.1" 200 22786
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:35 +0900] "GET /hanacard-spring-mvc/login HTTP/1.1" 200 15636
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:41 +0900] "POST /hanacard-spring-mvc/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:41 +0900] "GET /hanacard-spring-mvc/?hanaList=1Q+Daily%2B&hanaList=1Q+Shopping%2B HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:43 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:44 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:44 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:46 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13232
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:49 +0900] "GET /hanacard-spring-mvc/resources/js/aos.js.map HTTP/1.1" 404 862
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:49 +0900] "GET /hanacard-spring-mvc/resources/js/bootstrap.min.js.map HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:49 +0900] "GET /hanacard-spring-mvc/resources/js/popper.min.js.map HTTP/1.1" 404 869
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:49 +0900] "GET /hanacard-spring-mvc/resources/css/aos.css.map HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:09:49 +0900] "GET /hanacard-spring-mvc/resources/css/bootstrap-datepicker.css.map HTTP/1.1" 404 881
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:00 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13232
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:01 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:01 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:01 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:03 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13232
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:30 +0900] "GET /hanacard-spring-mvc/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:30 +0900] "GET /hanacard-spring-mvc/?hanaList=1Q+Daily%2B&hanaList=1Q+Shopping%2B HTTP/1.1" 200 22786
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:30 +0900] "GET /hanacard-spring-mvc/login HTTP/1.1" 200 15636
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:34 +0900] "POST /hanacard-spring-mvc/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:34 +0900] "GET /hanacard-spring-mvc/?hanaList=1Q+Daily%2B&hanaList=1Q+Shopping%2B HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:36 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:36 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:36 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:10:37 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13232
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:13:31 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:13:33 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:13:33 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:13:33 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:13:35 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:13:47 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:13 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:51 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:51 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:51 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:53 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:53 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:53 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:56 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:57 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:57 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:14:57 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:17:40 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:17:40 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:17:40 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:17:41 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14749
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:20:16 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14413
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:20:17 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14413
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:20:25 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14413
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:21:52 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14388
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:21:53 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14388
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:21:55 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14388
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:25:02 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:25:11 +0900] "GET /hanacard-spring-mvc/index.jsp HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:25:17 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:31:46 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:31:46 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:31:46 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:31:52 +0900] "GET /hanacard-spring-mvc/index.jsp HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:32:25 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:32:28 +0900] "GET /hanacard-spring-mvc/index.jsp HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:32:34 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:33:15 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:16:33:55 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:01:44 +0900] "GET /hanacard-spring-mvc/index.jsp HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:01:46 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:02:22 +0900] "GET /hanacard-spring-mvc/mypage HTTP/1.1" 200 60262
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:02:22 +0900] "GET /hanacard-spring-mvc/mypage/bottomspecific/2020/all HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:02:22 +0900] "GET /hanacard-spring-mvc/mypage/topcurrent HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:02:23 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:02:46 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:02:51 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:12:26 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:12:28 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:12:29 +0900] "GET /hanacard-spring-mvc/mypage/about.html HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:21:52 +0900] "GET /hanacard-spring-mvc/ HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:21:54 +0900] "GET /hanacard-spring-mvc/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:21:54 +0900] "GET /hanacard-spring-mvc/?hanaList=1Q+Daily%2B&hanaList=1Q+Shopping%2B HTTP/1.1" 200 22786
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:21:55 +0900] "GET /hanacard-spring-mvc/login HTTP/1.1" 200 15636
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:21:58 +0900] "POST /hanacard-spring-mvc/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:21:58 +0900] "GET /hanacard-spring-mvc/?hanaList=1Q+Daily%2B&hanaList=1Q+Shopping%2B HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:22:01 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:22:47 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:22:50 +0900] "GET /hanacard-spring-mvc/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:22:50 +0900] "GET /hanacard-spring-mvc/?hanaList=1Q+Daily%2B&hanaList=1Q+Shopping%2B HTTP/1.1" 200 22786
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:22:51 +0900] "GET /hanacard-spring-mvc/login HTTP/1.1" 200 15636
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:22:55 +0900] "POST /hanacard-spring-mvc/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:22:55 +0900] "GET /hanacard-spring-mvc/?hanaList=1Q+Daily%2B&hanaList=1Q+Shopping%2B HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:22:58 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
127.0.0.1 - - [09/Sep/2020:17:26:07 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:26:10 +0900] "GET /hanacard-spring-mvc/index.jsp HTTP/1.1" 200 22786
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:26:11 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:26:13 +0900] "GET /hanacard-spring-mvc/login HTTP/1.1" 200 15636
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:26:19 +0900] "POST /hanacard-spring-mvc/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:26:19 +0900] "GET /hanacard-spring-mvc/?hanaList=1Q+Daily%2B&hanaList=1Q+Shopping%2B HTTP/1.1" 200 22651
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:26:22 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:27:10 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:27:44 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:27:47 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:28:05 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:28:09 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:28:22 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
0:0:0:0:0:0:0:1 - - [09/Sep/2020:17:28:53 +0900] "GET /hanacard-spring-mvc/mypage/card HTTP/1.1" 200 14370
